rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-10741,SYNTH-10741,0,32,0.001319,0.0,0.00048,7500.98,BUF 50%; NE 13%; IND 9%
14093,SYNTH-05770,SYNTH-05770,0,32,0.001319,0.0,8e-05,238.81,BUF 43%; NE 11%; IND 10%
14094,SYNTH-11370,SYNTH-11370,0,32,0.001319,0.0,8e-05,238.81,BUF 42%; NE 13%; IND 10%
14095,SYNTH-20841,SYNTH-20841,0,32,0.001319,0.0,8e-05,238.81,BUF 45%; NE 14%; IND 8%
14096,SYNTH-22230,SYNTH-22230,0,32,0.001319,0.0,8e-05,238.81,BUF 49%; NE 13%; IND 10%
14097,SYNTH-19022,SYNTH-19022,0,32,0.001319,0.0,8e-05,238.81,BUF 37%; NE 13%; IND 9%
14098,SYNTH-23001,SYNTH-23001,0,32,0.001319,0.0,8e-05,238.81,BUF 43%; NE 11%; IND 11%
14099,SYNTH-17438,SYNTH-17438,0,32,0.001319,0.0,8e-05,238.81,BUF 46%; NE 12%; IND 10%
14100,SYNTH-15892,SYNTH-15892,0,32,0.001319,0.0,0.00016,238.27,BUF 53%; NE 13%; IND 8%
14101,SYNTH-17658,SYNTH-17658,0,32,0.001319,0.0,0.00016,238.27,BUF 41%; NE 17%; IND 7%
14102,SYNTH-01769,SYNTH-01769,0,32,0.001319,0.0,0.00016,238.27,BUF 45%; NE 13%; IND 9%
14103,SYNTH-18304,SYNTH-18304,0,32,0.001319,0.0,0.00016,238.18,BUF 46%; NE 11%; IND 11%
14104,SYNTH-12735,SYNTH-12735,0,32,0.001319,0.0,0.00016,238.18,BUF 49%; NE 11%; IND 10%
14105,SYNTH-01428,SYNTH-01428,0,32,0.001319,0.0,0.00016,238.18,BUF 38%; BAL 12%; NE 10%
14106,SYNTH-11350,SYNTH-11350,0,32,0.001319,0.0,0.00016,238.18,BUF 46%; IND 11%; NE 9%
14107,SYNTH-01901,SYNTH-01901,0,32,0.001319,0.0,0.00016,237.71,BUF 35%; NE 12%; BAL 9%
14108,SYNTH-05559,SYNTH-05559,0,32,0.001319,0.0,0.00016,237.71,BUF 47%; NE 13%; IND 10%
14109,SYNTH-12922,SYNTH-12922,0,32,0.001319,0.0,0.00016,236.75,BUF 48%; NE 11%; IND 10%
14110,SYNTH-04269,SYNTH-04269,0,32,0.001319,0.0,8e-05,236.45,BUF 30%; IND 9%; NE 9%
14111,SYNTH-04254,SYNTH-04254,0,32,0.001319,0.0,8e-05,236.45,BUF 44%; NE 13%; IND 10%
14112,SYNTH-18030,SYNTH-18030,0,32,0.001319,0.0,8e-05,236.45,BUF 42%; NE 14%; IND 8%
14113,SYNTH-14352,SYNTH-14352,0,32,0.001319,0.0,8e-05,236.45,BUF 40%; NE 14%; IND 9%
14114,SYNTH-07977,SYNTH-07977,0,32,0.001319,0.0,8e-05,236.45,BUF 40%; NE 12%; IND 10%
14115,SYNTH-18981,SYNTH-18981,0,32,0.001319,0.0,8e-05,236.45,BUF 36%; NE 11%; IND 10%
14116,SYNTH-21050,SYNTH-21050,0,32,0.001319,0.0,8e-05,236.45,BUF 39%; NE 14%; IND 8%
14117,SYNTH-00737,SYNTH-00737,0,32,0.001319,0.0,8e-05,236.45,BUF 37%; NE 12%; IND 9%
14118,SYNTH-13311,SYNTH-13311,0,32,0.001319,0.0,8e-05,236.45,BUF 52%; NE 11%; IND 10%
14119,SYNTH-07421,SYNTH-07421,0,32,0.001319,0.0,8e-05,236.45,BUF 47%; NE 13%; IND 10%
14120,SYNTH-18166,SYNTH-18166,0,32,0.001319,0.0,8e-05,236.45,BUF 39%; NE 11%; IND 10%
14121,SYNTH-05857,SYNTH-05857,0,32,0.001319,0.0,8e-05,236.45,BUF 52%; NE 12%; IND 10%
14122,SYNTH-06121,SYNTH-06121,0,32,0.001319,0.0,8e-05,236.45,BUF 42%; NE 10%; IND 10%
14123,SYNTH-14710,SYNTH-14710,0,32,0.001319,0.0,8e-05,236.45,BUF 37%; NE 11%; IND 10%
14124,SYNTH-09987,SYNTH-09987,0,32,0.001319,0.0,8e-05,236.45,BUF 29%; NE 11%; IND 8%
14125,SYNTH-08505,SYNTH-08505,0,32,0.001319,0.0,8e-05,236.45,BUF 36%; NE 16%; SF 7%
14126,SYNTH-18913,SYNTH-18913,0,32,0.001319,0.0,8e-05,236.45,BUF 42%; NE 11%; IND 10%
14127,SYNTH-10750,SYNTH-10750,0,32,0.001319,0.0,8e-05,236.45,BUF 45%; IND 11%; NE 10%
14128,SYNTH-04175,SYNTH-04175,0,32,0.001319,0.0,8e-05,236.45,BUF 37%; NE 12%; IND 9%
14129,SYNTH-10058,SYNTH-10058,0,32,0.001319,0.0,8e-05,236.45,BUF 42%; NE 15%; IND 8%
14130,SYNTH-12302,SYNTH-12302,0,32,0.001319,0.0,8e-05,236.45,BUF 43%; IND 11%; NE 11%
14131,SYNTH-02845,SYNTH-02845,0,32,0.001319,0.0,8e-05,236.45,BUF 21%; NE 11%; BAL 7%
14132,SYNTH-15725,SYNTH-15725,0,32,0.001319,0.0,8e-05,236.45,BUF 38%; NE 13%; IND 9%
14133,SYNTH-03113,SYNTH-03113,0,32,0.001319,0.0,8e-05,236.45,BUF 33%; NE 11%; IND 9%
14134,SYNTH-11469,SYNTH-11469,0,32,0.001319,0.0,8e-05,236.45,BUF 40%; NE 14%; IND 8%
14135,SYNTH-23693,SYNTH-23693,0,32,0.001319,0.0,8e-05,236.45,BUF 37%; BAL 12%; NE 10%
14136,SYNTH-12065,SYNTH-12065,0,32,0.001319,0.0,8e-05,236.45,BUF 33%; NE 10%; IND 10%
14137,SYNTH-13486,SYNTH-13486,0,32,0.001319,0.0,8e-05,236.45,BUF 32%; NE 13%; IND 8%
14138,SYNTH-00553,SYNTH-00553,0,32,0.001319,0.0,8e-05,236.45,BUF 36%; NE 12%; IND 9%
14139,SYNTH-13985,SYNTH-13985,0,32,0.001319,0.0,8e-05,236.45,BUF 36%; NE 12%; IND 9%
14140,SYNTH-11305,SYNTH-11305,0,32,0.001319,0.0,8e-05,236.45,BUF 39%; NE 14%; IND 7%
14141,SYNTH-08331,SYNTH-08331,0,32,0.001319,0.0,8e-05,236.45,BUF 45%; NE 13%; IND 9%
14142,SYNTH-02105,SYNTH-02105,0,32,0.001319,0.0,8e-05,236.45,BUF 47%; NE 13%; IND 9%
14143,SYNTH-00118,SYNTH-00118,0,32,0.001319,0.0,0.00024,235.62,BUF 48%; NE 14%; IND 8%
14144,SYNTH-09940,SYNTH-09940,0,32,0.001319,0.0,0.00016,235.39,BUF 38%; NE 12%; IND 9%
14145,SYNTH-03084,SYNTH-03084,0,32,0.001319,0.0,0.00016,234.94,BUF 45%; NE 15%; IND 8%
14146,SYNTH-10585,SYNTH-10585,0,32,0.001319,0.0,0.00016,234.94,BUF 43%; NE 15%; IND 8%
14147,SYNTH-06510,SYNTH-06510,0,32,0.001319,0.0,0.00016,234.47,BUF 45%; NE 12%; IND 9%
14148,SYNTH-13488,SYNTH-13488,0,32,0.001319,0.0,0.00016,234.08,BUF 36%; NE 14%; IND 8%
14149,SYNTH-18122,SYNTH-18122,0,32,0.001319,0.0,0.00016,234.08,BUF 51%; NE 12%; IND 10%
14150,SYNTH-04041,SYNTH-04041,0,32,0.001319,0.0,0.00032,233.73,BUF 45%; NE 12%; IND 8%
14151,SYNTH-04729,SYNTH-04729,0,32,0.001319,0.0,0.00016,233.52,BUF 47%; NE 11%; IND 9%
14152,SYNTH-14961,SYNTH-14961,0,32,0.001319,0.0,0.00016,233.52,BUF 44%; NE 13%; IND 9%
14153,SYNTH-07280,SYNTH-07280,0,32,0.001319,0.0,0.00016,233.52,BUF 46%; NE 11%; IND 9%
14154,SYNTH-04334,SYNTH-04334,0,32,0.001319,0.0,8e-05,231.88,BUF 38%; NE 13%; IND 9%
14155,SYNTH-21325,SYNTH-21325,0,32,0.001319,0.0,8e-05,231.88,BUF 36%; NE 11%; IND 10%
14156,SYNTH-17575,SYNTH-17575,0,32,0.001319,0.0,8e-05,231.88,BUF 31%; NE 15%; SF 7%
14157,SYNTH-03703,SYNTH-03703,0,32,0.001319,0.0,8e-05,231.88,BUF 29%; NE 10%; BAL 9%
14158,SYNTH-01218,SYNTH-01218,0,32,0.001319,0.0,8e-05,231.88,BUF 38%; IND 10%; BAL 10%
14159,SYNTH-07627,SYNTH-07627,0,32,0.001319,0.0,8e-05,231.88,BUF 42%; NE 15%; IND 8%
14160,SYNTH-02508,SYNTH-02508,0,32,0.001319,0.0,8e-05,231.88,BUF 42%; NE 12%; IND 9%
14161,SYNTH-05810,SYNTH-05810,0,32,0.001319,0.0,8e-05,231.88,BUF 40%; NE 11%; IND 10%
14162,SYNTH-11719,SYNTH-11719,0,32,0.001319,0.0,8e-05,231.88,BUF 47%; NE 11%; IND 11%
14163,SYNTH-10478,SYNTH-10478,0,32,0.001319,0.0,8e-05,231.88,BUF 52%; IND 11%; NE 11%
14164,SYNTH-16714,SYNTH-16714,0,32,0.001319,0.0,8e-05,231.88,BUF 45%; NE 13%; IND 9%
14165,SYNTH-10806,SYNTH-10806,0,32,0.001319,0.0,8e-05,231.88,BUF 51%; NE 15%; IND 9%
14166,SYNTH-05919,SYNTH-05919,0,32,0.001319,0.0,8e-05,231.88,BUF 39%; NE 13%; IND 8%
14167,SYNTH-16901,SYNTH-16901,0,32,0.001319,0.0,8e-05,231.88,BUF 45%; NE 13%; IND 9%
14168,SYNTH-11292,SYNTH-11292,0,32,0.001319,0.0,8e-05,231.88,BUF 29%; NE 10%; BAL 10%
14169,SYNTH-12932,SYNTH-12932,0,32,0.001319,0.0,8e-05,231.88,BUF 52%; NE 12%; IND 10%
14170,SYNTH-15187,SYNTH-15187,0,32,0.001319,0.0,8e-05,231.88,BUF 46%; NE 11%; IND 10%
14171,SYNTH-13308,SYNTH-13308,0,32,0.001319,0.0,8e-05,231.88,BUF 46%; NE 12%; IND 11%
14172,SYNTH-14299,SYNTH-14299,0,32,0.001319,0.0,8e-05,231.88,BUF 30%; NE 16%; SF 7%
14173,SYNTH-01524,SYNTH-01524,0,32,0.001319,0.0,8e-05,231.88,BUF 52%; NE 12%; IND 10%
14174,SYNTH-12605,SYNTH-12605,0,32,0.001319,0.0,8e-05,231.88,BUF 35%; NE 11%; IND 9%
14175,SYNTH-03221,SYNTH-03221,0,32,0.001319,0.0,8e-05,231.88,BUF 44%; NE 13%; IND 9%
14176,SYNTH-13330,SYNTH-13330,0,32,0.001319,0.0,8e-05,231.88,BUF 42%; NE 13%; IND 9%
14177,SYNTH-23609,SYNTH-23609,0,32,0.001319,0.0,8e-05,231.88,BUF 52%; NE 11%; IND 10%
14178,SYNTH-23679,SYNTH-23679,0,32,0.001319,0.0,8e-05,231.88,BUF 47%; NE 11%; IND 10%
14179,SYNTH-14652,SYNTH-14652,0,32,0.001319,0.0,8e-05,231.88,BUF 47%; NE 13%; IND 10%
14180,SYNTH-22045,SYNTH-22045,0,32,0.001319,0.0,8e-05,231.88,BUF 37%; NE 15%; IND 7%
14181,SYNTH-21168,SYNTH-21168,0,32,0.001319,0.0,8e-05,231.88,BUF 50%; IND 11%; NE 10%
14182,SYNTH-10867,SYNTH-10867,0,32,0.001319,0.0,8e-05,231.88,BUF 40%; NE 11%; IND 10%
14183,SYNTH-14408,SYNTH-14408,0,32,0.001319,0.0,8e-05,231.88,BUF 34%; NE 12%; IND 9%
14184,SYNTH-17361,SYNTH-17361,0,32,0.001319,0.0,8e-05,231.88,BUF 46%; NE 12%; IND 10%
14185,SYNTH-01804,SYNTH-01804,0,32,0.001319,0.0,8e-05,231.88,BUF 40%; NE 13%; IND 9%
14186,SYNTH-17396,SYNTH-17396,0,32,0.001319,0.0,8e-05,231.88,BUF 38%; NE 11%; IND 10%
14187,SYNTH-04369,SYNTH-04369,0,32,0.001319,0.0,8e-05,231.88,BUF 35%; NE 13%; IND 8%
14188,SYNTH-18812,SYNTH-18812,0,32,0.001319,0.0,8e-05,231.88,BUF 43%; NE 13%; IND 9%
14189,SYNTH-00765,SYNTH-00765,0,32,0.001319,0.0,0.00016,231.32,BUF 41%; NE 13%; IND 9%
14190,SYNTH-18947,SYNTH-18947,0,32,0.001319,0.0,0.00016,230.84,BUF 47%; NE 12%; IND 10%
14191,SYNTH-19366,SYNTH-19366,0,32,0.001319,0.0,0.00016,230.84,BUF 52%; NE 13%; IND 9%
14192,SYNTH-12054,SYNTH-12054,0,32,0.001319,0.0,0.00024,230.51,BUF 43%; NE 12%; IND 9%
14193,SYNTH-15373,SYNTH-15373,0,32,0.001319,0.0,0.00016,230.4,BUF 30%; NE 13%; IND 8%
14194,SYNTH-12790,SYNTH-12790,0,32,0.001319,0.0,0.00016,230.4,BUF 49%; NE 13%; IND 9%
14195,SYNTH-18933,SYNTH-18933,0,32,0.001319,0.0,0.00016,229.11,BUF 41%; NE 11%; IND 11%
14196,SYNTH-04118,SYNTH-04118,0,32,0.001319,0.0,0.00016,229.11,BUF 46%; NE 11%; IND 9%
14197,SYNTH-05384,SYNTH-05384,0,32,0.001319,0.0,8e-05,228.57,BUF 57%; IND 11%; NE 10%
14198,SYNTH-14169,SYNTH-14169,0,32,0.001319,0.0,8e-05,228.57,BUF 39%; NE 13%; IND 9%
14199,SYNTH-02480,SYNTH-02480,0,32,0.001319,0.0,8e-05,228.57,BUF 41%; NE 13%; IND 9%
14200,SYNTH-05597,SYNTH-05597,0,32,0.001319,0.0,8e-05,228.57,BUF 47%; NE 15%; IND 9%
14201,SYNTH-19752,SYNTH-19752,0,32,0.001319,0.0,8e-05,228.57,BUF 34%; NE 13%; BAL 9%
14202,SYNTH-03066,SYNTH-03066,0,32,0.001319,0.0,8e-05,228.57,BUF 48%; NE 12%; IND 10%
14203,SYNTH-05700,SYNTH-05700,0,32,0.001319,0.0,8e-05,228.57,BUF 48%; NE 14%; IND 9%
14204,SYNTH-16680,SYNTH-16680,0,32,0.001319,0.0,8e-05,228.57,BUF 30%; NE 11%; IND 9%
14205,SYNTH-22038,SYNTH-22038,0,32,0.001319,0.0,8e-05,228.57,BUF 42%; NE 15%; IND 7%
14206,SYNTH-19637,SYNTH-19637,0,32,0.001319,0.0,8e-05,228.57,BUF 42%; NE 12%; IND 9%
14207,SYNTH-17243,SYNTH-17243,0,32,0.001319,0.0,8e-05,228.57,BUF 50%; IND 11%; NE 10%
14208,SYNTH-07150,SYNTH-07150,0,32,0.001319,0.0,8e-05,228.57,BUF 30%; NE 10%; IND 10%
14209,SYNTH-15758,SYNTH-15758,0,32,0.001319,0.0,8e-05,228.57,BUF 36%; NE 12%; BAL 9%
14210,SYNTH-23782,SYNTH-23782,0,32,0.001319,0.0,8e-05,228.57,BUF 49%; NE 14%; IND 9%
14211,SYNTH-20689,SYNTH-20689,0,32,0.001319,0.0,8e-05,228.57,BUF 41%; NE 11%; IND 9%
14212,SYNTH-05657,SYNTH-05657,0,32,0.001319,0.0,8e-05,228.57,BUF 37%; NE 14%; IND 8%
14213,SYNTH-15485,SYNTH-15485,0,32,0.001319,0.0,8e-05,228.57,BUF 32%; NE 14%; IND 7%
14214,SYNTH-02793,SYNTH-02793,0,32,0.001319,0.0,8e-05,228.57,BUF 50%; IND 11%; NE 10%
14215,SYNTH-12839,SYNTH-12839,0,32,0.001319,0.0,8e-05,228.57,BUF 36%; NE 13%; IND 8%
14216,SYNTH-03590,SYNTH-03590,0,32,0.001319,0.0,8e-05,228.57,BUF 36%; NE 14%; IND 8%
14217,SYNTH-21856,SYNTH-21856,0,32,0.001319,0.0,8e-05,228.57,BUF 35%; NE 10%; IND 10%
14218,SYNTH-10573,SYNTH-10573,0,32,0.001319,0.0,8e-05,228.57,BUF 39%; NE 11%; IND 10%
14219,SYNTH-07380,SYNTH-07380,0,32,0.001319,0.0,8e-05,228.57,BUF 45%; NE 14%; IND 9%
14220,SYNTH-21014,SYNTH-21014,0,32,0.001319,0.0,8e-05,228.57,BUF 37%; IND 10%; NE 10%
14221,SYNTH-10796,SYNTH-10796,0,32,0.001319,0.0,8e-05,228.57,BUF 48%; IND 11%; NE 10%
14222,SYNTH-14493,SYNTH-14493,0,32,0.001319,0.0,8e-05,228.57,BUF 40%; NE 15%; IND 8%
14223,SYNTH-12277,SYNTH-12277,0,32,0.001319,0.0,8e-05,228.57,BUF 55%; NE 12%; IND 10%
14224,SYNTH-00636,SYNTH-00636,0,32,0.001319,0.0,8e-05,228.57,BUF 44%; NE 12%; IND 10%
14225,SYNTH-15991,SYNTH-15991,0,32,0.001319,0.0,8e-05,228.57,BUF 33%; NE 14%; IND 7%
14226,SYNTH-08252,SYNTH-08252,0,32,0.001319,0.0,8e-05,228.57,BUF 42%; NE 12%; IND 9%
14227,SYNTH-11835,SYNTH-11835,0,32,0.001319,0.0,8e-05,228.57,BUF 40%; NE 11%; IND 10%
14228,SYNTH-15197,SYNTH-15197,0,32,0.001319,0.0,8e-05,228.57,BUF 45%; NE 16%; IND 8%
14229,SYNTH-01490,SYNTH-01490,0,32,0.001319,0.0,8e-05,228.57,BUF 46%; NE 10%; IND 10%
14230,SYNTH-01515,SYNTH-01515,0,32,0.001319,0.0,8e-05,228.57,BUF 39%; NE 13%; IND 9%
14231,SYNTH-21565,SYNTH-21565,0,32,0.001319,0.0,8e-05,228.57,BUF 42%; NE 12%; IND 10%
14232,SYNTH-08064,SYNTH-08064,0,32,0.001319,0.0,8e-05,228.57,BUF 45%; NE 11%; IND 10%
14233,SYNTH-19235,SYNTH-19235,0,32,0.001319,0.0,8e-05,228.57,BUF 45%; NE 13%; IND 9%
14234,SYNTH-03715,SYNTH-03715,0,32,0.001319,0.0,8e-05,228.57,BUF 33%; NE 12%; IND 8%
14235,SYNTH-07169,SYNTH-07169,0,32,0.001319,0.0,8e-05,228.57,BUF 40%; IND 10%; NE 10%
14236,SYNTH-05881,SYNTH-05881,0,32,0.001319,0.0,8e-05,228.57,BUF 50%; NE 12%; IND 10%
14237,SYNTH-21956,SYNTH-21956,0,32,0.001319,0.0,8e-05,228.57,BUF 40%; NE 11%; IND 10%
14238,SYNTH-21998,SYNTH-21998,0,32,0.001319,0.0,8e-05,228.57,BUF 37%; NE 13%; IND 8%
14239,SYNTH-15505,SYNTH-15505,0,32,0.001319,0.0,8e-05,227.49,BUF 43%; NE 12%; IND 9%
14240,SYNTH-01989,SYNTH-01989,0,32,0.001319,0.0,8e-05,227.49,BUF 40%; NE 15%; IND 8%
14241,SYNTH-19812,SYNTH-19812,0,32,0.001319,0.0,8e-05,227.49,BUF 45%; NE 10%; IND 10%
14242,SYNTH-01780,SYNTH-01780,0,32,0.001319,0.0,8e-05,227.49,BUF 43%; NE 11%; IND 10%
14243,SYNTH-07860,SYNTH-07860,0,32,0.001319,0.0,8e-05,227.49,BUF 39%; NE 12%; IND 9%
14244,SYNTH-17335,SYNTH-17335,0,32,0.001319,0.0,8e-05,227.49,BUF 35%; NE 13%; IND 9%
14245,SYNTH-11432,SYNTH-11432,0,32,0.001319,0.0,8e-05,227.49,BUF 34%; NE 11%; IND 10%
14246,SYNTH-15761,SYNTH-15761,0,32,0.001319,0.0,8e-05,227.49,BUF 47%; NE 11%; IND 10%
14247,SYNTH-17354,SYNTH-17354,0,32,0.001319,0.0,8e-05,227.49,BUF 44%; NE 12%; IND 10%
14248,SYNTH-16384,SYNTH-16384,0,32,0.001319,0.0,8e-05,227.49,BUF 44%; NE 11%; IND 10%
14249,SYNTH-07287,SYNTH-07287,0,32,0.001319,0.0,8e-05,227.49,BUF 37%; NE 11%; IND 9%
14250,SYNTH-16006,SYNTH-16006,0,32,0.001319,0.0,8e-05,227.49,BUF 49%; NE 13%; IND 9%
14251,SYNTH-08275,SYNTH-08275,0,32,0.001319,0.0,8e-05,227.49,BUF 49%; NE 12%; IND 10%
14252,SYNTH-03758,SYNTH-03758,0,32,0.001319,0.0,8e-05,227.49,BUF 50%; NE 11%; IND 10%
14253,SYNTH-05745,SYNTH-05745,0,32,0.001319,0.0,8e-05,227.49,BUF 37%; NE 11%; IND 9%
14254,SYNTH-08142,SYNTH-08142,0,32,0.001319,0.0,8e-05,227.49,BUF 37%; NE 13%; IND 9%
14255,SYNTH-03194,SYNTH-03194,0,32,0.001319,0.0,8e-05,227.49,BUF 51%; NE 11%; IND 11%
14256,SYNTH-13093,SYNTH-13093,0,32,0.001319,0.0,8e-05,227.49,BUF 37%; NE 14%; IND 8%
14257,SYNTH-00099,SYNTH-00099,0,32,0.001319,0.0,8e-05,227.49,BUF 39%; NE 12%; IND 9%
14258,SYNTH-04975,SYNTH-04975,0,32,0.001319,0.0,8e-05,227.49,BUF 47%; NE 11%; IND 11%
14259,SYNTH-23943,SYNTH-23943,0,32,0.001319,0.0,8e-05,227.49,BUF 43%; NE 11%; IND 10%
14260,SYNTH-23888,SYNTH-23888,0,32,0.001319,0.0,8e-05,227.49,BUF 34%; NE 13%; BAL 9%
14261,SYNTH-13376,SYNTH-13376,0,32,0.001319,0.0,8e-05,227.49,BUF 40%; NE 13%; IND 9%
14262,SYNTH-04893,SYNTH-04893,0,32,0.001319,0.0,8e-05,227.49,BUF 47%; NE 11%; IND 9%
14263,SYNTH-21445,SYNTH-21445,0,32,0.001319,0.0,8e-05,227.49,BUF 29%; NE 11%; IND 8%
14264,SYNTH-10177,SYNTH-10177,0,32,0.001319,0.0,8e-05,227.49,BUF 40%; NE 13%; IND 8%
14265,SYNTH-01478,SYNTH-01478,0,32,0.001319,0.0,8e-05,227.49,BUF 44%; NE 13%; IND 9%
14266,SYNTH-10465,SYNTH-10465,0,32,0.001319,0.0,8e-05,227.49,BUF 41%; NE 15%; IND 8%
14267,SYNTH-12027,SYNTH-12027,0,32,0.001319,0.0,8e-05,227.49,BUF 42%; NE 11%; IND 11%
14268,SYNTH-13466,SYNTH-13466,0,32,0.001319,0.0,8e-05,227.49,BUF 42%; IND 11%; NE 9%
14269,SYNTH-19027,SYNTH-19027,0,32,0.001319,0.0,8e-05,227.49,BUF 45%; NE 14%; IND 9%
14270,SYNTH-13573,SYNTH-13573,0,32,0.001319,0.0,8e-05,227.49,BUF 30%; NE 12%; IND 8%
14271,SYNTH-01165,SYNTH-01165,0,32,0.001319,0.0,8e-05,227.49,BUF 32%; NE 11%; IND 9%
14272,SYNTH-13456,SYNTH-13456,0,32,0.001319,0.0,8e-05,227.49,BUF 35%; NE 14%; IND 8%
14273,SYNTH-04018,SYNTH-04018,0,32,0.001319,0.0,8e-05,227.49,BUF 39%; NE 12%; IND 9%
14274,SYNTH-13567,SYNTH-13567,0,32,0.001319,0.0,8e-05,227.49,BUF 34%; NE 12%; IND 9%
14275,SYNTH-11720,SYNTH-11720,0,32,0.001319,0.0,8e-05,227.49,BUF 49%; IND 10%; BAL 9%
14276,SYNTH-09933,SYNTH-09933,0,32,0.001319,0.0,8e-05,227.49,BUF 35%; BAL 11%; NE 10%
14277,SYNTH-21622,SYNTH-21622,0,32,0.001319,0.0,8e-05,227.49,BUF 45%; NE 13%; IND 10%
14278,SYNTH-05932,SYNTH-05932,0,32,0.001319,0.0,0.00016,227.37,BUF 48%; NE 12%; IND 10%
14279,SYNTH-02490,SYNTH-02490,0,32,0.001319,0.0,0.00016,227.09,BUF 35%; NE 11%; IND 10%
14280,SYNTH-02261,SYNTH-02261,0,32,0.001319,0.0,0.00016,227.04,BUF 37%; NE 13%; IND 9%
14281,SYNTH-01178,SYNTH-01178,0,32,0.001319,0.0,0.00016,226.42,BUF 47%; IND 11%; NE 10%
14282,SYNTH-13698,SYNTH-13698,0,32,0.001319,0.0,0.00016,226.42,BUF 41%; NE 12%; IND 9%
14283,SYNTH-19834,SYNTH-19834,0,32,0.001319,0.0,0.00024,225.91,BUF 50%; NE 12%; IND 10%
14284,SYNTH-08652,SYNTH-08652,0,32,0.001319,0.0,0.00016,225.88,BUF 32%; NE 12%; IND 8%
14285,SYNTH-06720,SYNTH-06720,0,32,0.001319,0.0,0.00024,225.76,BUF 48%; NE 11%; IND 10%
14286,SYNTH-18912,SYNTH-18912,0,32,0.001319,0.0,0.00016,225.58,BUF 31%; NE 13%; BAL 7%
14287,SYNTH-09512,SYNTH-09512,0,32,0.001319,0.0,0.00016,225.58,BUF 43%; NE 12%; IND 9%
14288,SYNTH-20429,SYNTH-20429,0,32,0.001319,0.0,0.00024,225.28,BUF 51%; NE 14%; IND 9%
14289,SYNTH-20178,SYNTH-20178,0,32,0.001319,0.0,0.00016,225.02,BUF 50%; NE 11%; IND 9%
14290,SYNTH-10586,SYNTH-10586,0,32,0.001319,0.0,0.00024,225.0,BUF 50%; NE 12%; IND 10%
14291,SYNTH-12172,SYNTH-12172,0,32,0.001319,0.0,0.00016,224.68,BUF 48%; NE 14%; IND 8%
14292,SYNTH-04007,SYNTH-04007,0,32,0.001319,0.0,0.00016,224.57,BUF 48%; NE 15%; IND 7%
14293,SYNTH-04759,SYNTH-04759,0,32,0.001319,0.0,0.00016,224.57,BUF 44%; NE 14%; IND 8%
14294,SYNTH-09728,SYNTH-09728,0,32,0.001319,0.0,0.00016,224.54,BUF 42%; NE 12%; IND 9%
14295,SYNTH-16915,SYNTH-16915,0,32,0.001319,0.0,0.00016,224.54,BUF 47%; NE 15%; IND 9%
14296,SYNTH-02596,SYNTH-02596,0,32,0.001319,0.0,0.00016,223.85,BUF 36%; NE 13%; IND 8%
14297,SYNTH-04357,SYNTH-04357,0,32,0.001319,0.0,0.00016,223.85,BUF 41%; NE 12%; IND 9%
14298,SYNTH-02089,SYNTH-02089,0,32,0.001319,0.0,0.00016,223.74,BUF 32%; NE 15%; IND 7%
14299,SYNTH-13446,SYNTH-13446,0,32,0.001319,0.0,0.00024,223.59,BUF 48%; NE 14%; IND 9%
14300,SYNTH-21654,SYNTH-21654,0,32,0.001319,0.0,8e-05,223.26,BUF 50%; NE 13%; IND 9%
14301,SYNTH-11507,SYNTH-11507,0,32,0.001319,0.0,0.00016,223.26,BUF 40%; NE 13%; IND 8%
14302,SYNTH-15706,SYNTH-15706,0,32,0.001319,0.0,8e-05,223.26,BUF 52%; NE 11%; IND 10%
14303,SYNTH-12920,SYNTH-12920,0,32,0.001319,0.0,8e-05,223.26,BUF 41%; NE 11%; IND 10%
14304,SYNTH-18962,SYNTH-18962,0,32,0.001319,0.0,8e-05,223.26,BUF 41%; NE 11%; IND 10%
14305,SYNTH-19084,SYNTH-19084,0,32,0.001319,0.0,8e-05,223.26,BUF 40%; NE 14%; IND 9%
14306,SYNTH-12904,SYNTH-12904,0,32,0.001319,0.0,8e-05,223.26,BUF 32%; NE 12%; IND 8%
14307,SYNTH-04599,SYNTH-04599,0,32,0.001319,0.0,8e-05,223.26,BUF 37%; NE 13%; IND 8%
14308,SYNTH-18977,SYNTH-18977,0,32,0.001319,0.0,8e-05,223.26,BUF 40%; NE 13%; IND 9%
14309,SYNTH-20173,SYNTH-20173,0,32,0.001319,0.0,8e-05,223.26,BUF 29%; NE 12%; IND 8%
14310,SYNTH-06482,SYNTH-06482,0,32,0.001319,0.0,8e-05,223.26,BUF 28%; NE 13%; IND 7%
14311,SYNTH-23655,SYNTH-23655,0,32,0.001319,0.0,8e-05,223.26,BUF 36%; NE 14%; IND 8%
14312,SYNTH-09346,SYNTH-09346,0,32,0.001319,0.0,8e-05,223.26,BUF 29%; NE 12%; IND 8%
14313,SYNTH-11342,SYNTH-11342,0,32,0.001319,0.0,8e-05,223.26,BUF 50%; NE 12%; IND 10%
14314,SYNTH-08217,SYNTH-08217,0,32,0.001319,0.0,8e-05,223.26,BUF 44%; NE 11%; IND 11%
14315,SYNTH-19550,SYNTH-19550,0,32,0.001319,0.0,8e-05,223.26,BUF 37%; NE 12%; IND 10%
