rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-11343,SYNTH-11343,0,32,0.002265,0.0,0.00096,8080.71,JAX 66%; LAC 6%; CIN 4%
15391,SYNTH-08555,SYNTH-08555,0,32,0.002265,0.0,0.0004,553.53,JAX 68%; LAC 6%; CIN 4%
15392,SYNTH-12897,SYNTH-12897,0,32,0.002265,0.0,0.00056,553.36,JAX 64%; LAC 5%; CIN 4%
15393,SYNTH-01471,SYNTH-01471,0,32,0.002265,0.0,0.00056,553.33,JAX 59%; LAC 7%; CIN 5%
15394,SYNTH-11198,SYNTH-11198,0,32,0.002265,0.0,0.00048,553.29,JAX 74%; LAC 5%; CIN 3%
15395,SYNTH-20618,SYNTH-20618,0,32,0.002265,0.0,0.00064,553.19,JAX 59%; LAC 6%; CIN 5%
15396,SYNTH-11848,SYNTH-11848,0,32,0.002265,0.0,0.0008,553.04,JAX 62%; LAC 6%; CIN 5%
15397,SYNTH-11599,SYNTH-11599,0,32,0.002265,0.0,0.00064,552.97,JAX 70%; LAC 5%; CIN 4%
15398,SYNTH-03250,SYNTH-03250,0,32,0.002265,0.0,0.00064,552.91,JAX 68%; LAC 6%; CIN 4%
15399,SYNTH-11023,SYNTH-11023,0,32,0.002265,0.0,0.0008,552.84,JAX 78%; LAC 4%; CIN 3%
15400,SYNTH-00945,SYNTH-00945,0,32,0.002265,0.0,0.00032,552.84,JAX 66%; LAC 6%; CIN 4%
15401,SYNTH-15674,SYNTH-15674,0,32,0.002265,0.0,0.0008,552.75,JAX 75%; LAC 4%; CIN 3%
15402,SYNTH-15870,SYNTH-15870,0,32,0.002265,0.0,0.00048,552.64,JAX 74%; LAC 5%; CIN 3%
15403,SYNTH-16102,SYNTH-16102,0,32,0.002265,0.0,0.00048,552.63,JAX 73%; LAC 5%; CIN 3%
15404,SYNTH-09118,SYNTH-09118,0,32,0.002265,0.0,0.00072,552.46,JAX 57%; LAC 7%; CIN 6%
15405,SYNTH-04870,SYNTH-04870,0,32,0.002265,0.0,0.00096,552.43,JAX 72%; LAC 5%; CIN 4%
15406,SYNTH-14124,SYNTH-14124,0,32,0.002265,0.0,0.00096,552.42,JAX 85%; LAC 3%; CIN 2%
15407,SYNTH-12188,SYNTH-12188,0,32,0.002265,0.0,0.00048,552.33,JAX 68%; LAC 6%; CIN 4%
15408,SYNTH-23968,SYNTH-23968,0,32,0.002265,0.0,0.00048,552.31,JAX 64%; LAC 6%; CIN 4%
15409,SYNTH-03262,SYNTH-03262,0,32,0.002265,0.0,0.00088,552.29,JAX 78%; LAC 4%; CIN 3%
15410,SYNTH-01610,SYNTH-01610,0,32,0.002265,0.0,0.0008,552.26,JAX 72%; LAC 5%; CIN 3%
15411,SYNTH-06425,SYNTH-06425,0,32,0.002265,0.0,0.00064,552.26,JAX 62%; LAC 6%; CIN 5%
15412,SYNTH-13904,SYNTH-13904,0,32,0.002265,0.0,0.00064,552.21,JAX 66%; LAC 6%; CIN 4%
15413,SYNTH-17584,SYNTH-17584,0,32,0.002265,0.0,0.00048,552.09,JAX 55%; LAC 6%; CIN 6%
15414,SYNTH-05827,SYNTH-05827,0,32,0.002265,0.0,0.00048,551.95,JAX 52%; LAC 6%; CIN 6%
15415,SYNTH-02094,SYNTH-02094,0,32,0.002265,0.0,0.0004,551.93,JAX 63%; LAC 6%; CIN 5%
15416,SYNTH-23872,SYNTH-23872,0,32,0.002265,0.0,0.0004,551.93,JAX 54%; LAC 6%; CIN 6%
15417,SYNTH-08890,SYNTH-08890,0,32,0.002265,0.0,0.0008,551.86,JAX 74%; LAC 5%; CIN 3%
15418,SYNTH-11057,SYNTH-11057,0,32,0.002265,0.0,0.0008,551.83,JAX 70%; LAC 6%; CIN 4%
15419,SYNTH-19487,SYNTH-19487,0,32,0.002265,0.0,0.0004,551.81,JAX 54%; LAC 7%; CIN 6%
15420,SYNTH-14508,SYNTH-14508,0,32,0.002265,0.0,0.00024,551.79,JAX 62%; LAC 6%; CIN 5%
15421,SYNTH-04788,SYNTH-04788,0,32,0.002265,0.0,0.0004,551.74,JAX 57%; LAC 7%; CIN 5%
15422,SYNTH-12401,SYNTH-12401,0,32,0.002265,0.0,0.00064,551.65,JAX 79%; LAC 4%; CIN 3%
15423,SYNTH-12037,SYNTH-12037,0,32,0.002265,0.0,0.00088,551.43,JAX 64%; LAC 6%; CIN 5%
15424,SYNTH-19641,SYNTH-19641,0,32,0.002265,0.0,0.00064,551.38,JAX 67%; LAC 6%; CIN 4%
15425,SYNTH-13501,SYNTH-13501,0,32,0.002265,0.0,0.00064,551.37,JAX 76%; LAC 4%; CIN 3%
15426,SYNTH-13477,SYNTH-13477,0,32,0.002265,0.0,0.00056,551.3,JAX 62%; LAC 6%; CIN 5%
15427,SYNTH-23380,SYNTH-23380,0,32,0.002265,0.0,0.0004,551.3,JAX 65%; LAC 6%; CIN 5%
15428,SYNTH-20081,SYNTH-20081,0,32,0.002265,0.0,0.0008,551.26,JAX 68%; LAC 6%; CIN 4%
15429,SYNTH-16233,SYNTH-16233,0,32,0.002265,0.0,0.00056,551.24,JAX 53%; LAC 7%; CIN 6%
15430,SYNTH-23486,SYNTH-23486,0,32,0.002265,0.0,0.0008,551.21,JAX 70%; LAC 6%; CIN 4%
15431,SYNTH-15070,SYNTH-15070,0,32,0.002265,0.0,0.00056,551.18,JAX 66%; LAC 5%; CIN 4%
15432,SYNTH-01794,SYNTH-01794,0,32,0.002265,0.0,0.00032,551.15,JAX 52%; LAC 7%; CIN 6%
15433,SYNTH-11472,SYNTH-11472,0,32,0.002265,0.0,0.0004,551.12,JAX 59%; LAC 6%; CIN 5%
15434,SYNTH-09238,SYNTH-09238,0,32,0.002265,0.0,0.00048,550.96,JAX 47%; CIN 7%; LAC 7%
15435,SYNTH-04477,SYNTH-04477,0,32,0.002265,0.0,0.00072,550.92,JAX 71%; LAC 5%; CIN 4%
15436,SYNTH-02319,SYNTH-02319,0,32,0.002265,0.0,0.00048,550.92,JAX 74%; LAC 5%; CIN 3%
15437,SYNTH-10496,SYNTH-10496,0,32,0.002265,0.0,0.00072,550.89,JAX 71%; LAC 5%; CIN 4%
15438,SYNTH-05488,SYNTH-05488,0,32,0.002265,0.0,0.00064,550.82,JAX 55%; LAC 7%; CIN 6%
15439,SYNTH-03830,SYNTH-03830,0,32,0.002265,0.0,0.00056,550.81,JAX 78%; LAC 5%; CIN 3%
15440,SYNTH-22560,SYNTH-22560,0,32,0.002265,0.0,0.00056,550.74,JAX 61%; LAC 6%; CIN 5%
15441,SYNTH-22562,SYNTH-22562,0,32,0.002265,0.0,0.00032,550.74,JAX 46%; LAC 7%; CIN 6%
15442,SYNTH-12739,SYNTH-12739,0,32,0.002265,0.0,0.00048,550.73,JAX 56%; LAC 6%; CIN 6%
15443,SYNTH-04902,SYNTH-04902,0,32,0.002265,0.0,0.0004,550.71,JAX 55%; LAC 7%; CIN 5%
15444,SYNTH-07529,SYNTH-07529,0,32,0.002265,0.0,0.00056,550.67,JAX 51%; HOU 6%; LAC 6%
15445,SYNTH-16658,SYNTH-16658,0,32,0.002265,0.0,0.00096,550.6,JAX 76%; LAC 5%; DET 3%
15446,SYNTH-22407,SYNTH-22407,0,32,0.002265,0.0,0.00072,550.51,JAX 71%; LAC 6%; CIN 4%
15447,SYNTH-23395,SYNTH-23395,0,32,0.002265,0.0,0.00064,550.36,JAX 61%; HOU 6%; LAC 5%
15448,SYNTH-07090,SYNTH-07090,0,32,0.002265,0.0,0.00032,550.3,JAX 64%; LAC 6%; CIN 5%
15449,SYNTH-16855,SYNTH-16855,0,32,0.002265,0.0,0.00048,550.29,JAX 69%; LAC 5%; CIN 4%
15450,SYNTH-11900,SYNTH-11900,0,32,0.002265,0.0,0.00032,550.24,JAX 67%; LAC 5%; CIN 4%
15451,SYNTH-18380,SYNTH-18380,0,32,0.002265,0.0,0.00056,550.08,JAX 61%; LAC 6%; CIN 5%
15452,SYNTH-13203,SYNTH-13203,0,32,0.002265,0.0,0.00072,550.02,JAX 78%; LAC 4%; CIN 3%
15453,SYNTH-01001,SYNTH-01001,0,32,0.002265,0.0,0.00072,549.97,JAX 65%; LAC 6%; CIN 4%
15454,SYNTH-09846,SYNTH-09846,0,32,0.002265,0.0,0.00088,549.87,JAX 59%; LAC 6%; CIN 6%
15455,SYNTH-10682,SYNTH-10682,0,32,0.002265,0.0,0.00024,549.85,JAX 61%; LAC 6%; CIN 5%
15456,SYNTH-05951,SYNTH-05951,0,32,0.002265,0.0,0.00032,549.82,JAX 51%; LAC 7%; CIN 6%
15457,SYNTH-05333,SYNTH-05333,0,32,0.002265,0.0,0.00048,549.73,JAX 75%; LAC 5%; CIN 3%
15458,SYNTH-08722,SYNTH-08722,0,32,0.002265,0.0,0.0008,549.61,JAX 75%; LAC 5%; CIN 3%
15459,SYNTH-17711,SYNTH-17711,0,32,0.002265,0.0,0.0008,549.59,JAX 78%; LAC 4%; CIN 3%
15460,SYNTH-19281,SYNTH-19281,0,32,0.002265,0.0,0.00056,549.38,JAX 64%; LAC 6%; CIN 5%
15461,SYNTH-00187,SYNTH-00187,0,32,0.002265,0.0,0.00096,549.38,JAX 73%; LAC 5%; CIN 3%
15462,SYNTH-06829,SYNTH-06829,0,32,0.002265,0.0,0.0004,549.33,JAX 54%; LAC 7%; CIN 6%
15463,SYNTH-00746,SYNTH-00746,0,32,0.002265,0.0,0.00064,549.33,JAX 70%; LAC 5%; CIN 4%
15464,SYNTH-15771,SYNTH-15771,0,32,0.002265,0.0,0.00056,549.3,JAX 59%; LAC 6%; CIN 5%
15465,SYNTH-01079,SYNTH-01079,0,32,0.002265,0.0,0.0004,549.29,JAX 61%; LAC 7%; CIN 5%
15466,SYNTH-09877,SYNTH-09877,0,32,0.002265,0.0,0.00088,549.01,JAX 79%; LAC 5%; DET 4%
15467,SYNTH-17788,SYNTH-17788,0,32,0.002265,0.0,0.00056,548.92,JAX 69%; LAC 5%; CIN 4%
15468,SYNTH-19987,SYNTH-19987,0,32,0.002265,0.0,0.00056,548.9,JAX 72%; LAC 5%; CIN 4%
15469,SYNTH-13627,SYNTH-13627,0,32,0.002265,0.0,0.0004,548.85,JAX 55%; LAC 7%; CIN 6%
15470,SYNTH-02816,SYNTH-02816,0,32,0.002265,0.0,0.00032,548.84,JAX 38%; LAC 8%; CIN 8%
15471,SYNTH-17665,SYNTH-17665,0,32,0.002265,0.0,0.0004,548.77,JAX 69%; LAC 5%; CIN 4%
15472,SYNTH-02837,SYNTH-02837,0,32,0.002265,0.0,0.00064,548.76,JAX 59%; LAC 6%; CIN 5%
15473,SYNTH-02306,SYNTH-02306,0,32,0.002265,0.0,0.00064,548.76,JAX 67%; LAC 6%; CIN 4%
15474,SYNTH-19651,SYNTH-19651,0,32,0.002265,0.0,0.00048,548.64,JAX 51%; HOU 6%; CIN 6%
15475,SYNTH-00250,SYNTH-00250,0,32,0.002265,0.0,0.0004,548.61,JAX 40%; LAC 7%; CIN 7%
15476,SYNTH-08803,SYNTH-08803,0,32,0.002265,0.0,0.0004,548.61,JAX 52%; LAC 6%; CIN 6%
15477,SYNTH-04301,SYNTH-04301,0,32,0.002265,0.0,0.00056,548.61,JAX 61%; LAC 6%; CIN 5%
15478,SYNTH-15876,SYNTH-15876,0,32,0.002265,0.0,0.0004,548.6,JAX 62%; LAC 6%; CIN 5%
15479,SYNTH-02363,SYNTH-02363,0,32,0.002265,0.0,0.00064,548.55,JAX 70%; LAC 5%; CIN 4%
15480,SYNTH-06056,SYNTH-06056,0,32,0.002265,0.0,0.00064,548.54,JAX 70%; LAC 5%; CIN 4%
15481,SYNTH-13084,SYNTH-13084,0,32,0.002265,0.0,0.00032,548.49,JAX 58%; LAC 6%; CIN 5%
15482,SYNTH-10988,SYNTH-10988,0,32,0.002265,0.0,0.00072,548.43,JAX 68%; LAC 6%; CIN 4%
15483,SYNTH-03471,SYNTH-03471,0,32,0.002265,0.0,0.0004,548.39,JAX 60%; LAC 6%; CIN 5%
15484,SYNTH-01076,SYNTH-01076,0,32,0.002265,0.0,0.00024,548.39,JAX 72%; LAC 5%; CIN 3%
15485,SYNTH-04048,SYNTH-04048,0,32,0.002265,0.0,0.00072,548.39,JAX 70%; LAC 5%; CIN 4%
15486,SYNTH-15182,SYNTH-15182,0,32,0.002265,0.0,0.00056,548.28,JAX 71%; LAC 5%; CIN 4%
15487,SYNTH-17875,SYNTH-17875,0,32,0.002265,0.0,0.00048,548.27,JAX 63%; LAC 6%; CIN 5%
15488,SYNTH-15087,SYNTH-15087,0,32,0.002265,0.0,0.00088,548.2,JAX 69%; LAC 5%; CIN 4%
15489,SYNTH-10634,SYNTH-10634,0,32,0.002265,0.0,0.0008,548.16,JAX 76%; LAC 5%; DET 4%
15490,SYNTH-14562,SYNTH-14562,0,32,0.002265,0.0,0.00056,548.14,JAX 55%; HOU 6%; LAC 6%
15491,SYNTH-17103,SYNTH-17103,0,32,0.002265,0.0,0.00032,548.13,JAX 57%; LAC 6%; CIN 6%
15492,SYNTH-02127,SYNTH-02127,0,32,0.002265,0.0,0.00048,548.13,JAX 66%; LAC 5%; CIN 4%
15493,SYNTH-04143,SYNTH-04143,0,32,0.002265,0.0,0.00056,548.13,JAX 58%; LAC 7%; CIN 5%
15494,SYNTH-22956,SYNTH-22956,0,32,0.002265,0.0,0.00032,548.07,JAX 49%; LAC 7%; CIN 6%
15495,SYNTH-21509,SYNTH-21509,0,32,0.002265,0.0,0.00064,548.05,JAX 61%; LAC 6%; CIN 5%
15496,SYNTH-01503,SYNTH-01503,0,32,0.002265,0.0,0.00096,548.02,JAX 75%; LAC 5%; CIN 3%
15497,SYNTH-18517,SYNTH-18517,0,32,0.002265,0.0,0.00032,548.02,JAX 58%; LAC 6%; CIN 5%
15498,SYNTH-01366,SYNTH-01366,0,32,0.002265,0.0,0.00032,547.99,JAX 39%; LAC 8%; CIN 7%
15499,SYNTH-16268,SYNTH-16268,0,32,0.002265,0.0,0.0004,547.97,JAX 55%; LAC 6%; CIN 6%
15500,SYNTH-02474,SYNTH-02474,0,32,0.002265,0.0,0.00024,547.95,JAX 69%; LAC 6%; CIN 4%
15501,SYNTH-12209,SYNTH-12209,0,32,0.002265,0.0,0.0004,547.93,JAX 49%; CIN 6%; LAC 6%
15502,SYNTH-03334,SYNTH-03334,0,32,0.002265,0.0,0.00056,547.89,JAX 68%; LAC 6%; CIN 4%
15503,SYNTH-03991,SYNTH-03991,0,32,0.002265,0.0,0.00072,547.85,JAX 80%; LAC 4%; CIN 3%
15504,SYNTH-09636,SYNTH-09636,0,32,0.002265,0.0,0.00056,547.84,JAX 53%; LAC 7%; CIN 6%
15505,SYNTH-02955,SYNTH-02955,0,32,0.002265,0.0,0.00072,547.75,JAX 57%; LAC 7%; CIN 6%
15506,SYNTH-02452,SYNTH-02452,0,32,0.002265,0.0,0.00064,547.72,JAX 64%; LAC 5%; CIN 4%
15507,SYNTH-03520,SYNTH-03520,0,32,0.002265,0.0,0.00048,547.71,JAX 66%; LAC 6%; CIN 4%
15508,SYNTH-01404,SYNTH-01404,0,32,0.002265,0.0,0.00064,547.54,JAX 66%; LAC 6%; CIN 4%
15509,SYNTH-19943,SYNTH-19943,0,32,0.002265,0.0,0.00064,547.39,JAX 55%; LAC 6%; CIN 6%
15510,SYNTH-06463,SYNTH-06463,0,32,0.002265,0.0,0.00064,547.39,JAX 68%; LAC 5%; CIN 4%
15511,SYNTH-01085,SYNTH-01085,0,32,0.002265,0.0,0.00064,547.27,JAX 71%; LAC 5%; CIN 4%
15512,SYNTH-06286,SYNTH-06286,0,32,0.002265,0.0,0.00056,547.26,JAX 73%; LAC 5%; CIN 3%
15513,SYNTH-08550,SYNTH-08550,0,32,0.002265,0.0,0.00072,547.25,JAX 63%; LAC 7%; CIN 5%
15514,SYNTH-18160,SYNTH-18160,0,32,0.002265,0.0,0.00016,547.15,JAX 47%; LAC 7%; CIN 7%
15515,SYNTH-06213,SYNTH-06213,0,32,0.002265,0.0,0.00048,547.09,JAX 52%; LAC 7%; CIN 6%
15516,SYNTH-01305,SYNTH-01305,0,32,0.002265,0.0,0.00096,547.09,JAX 71%; LAC 5%; CIN 4%
15517,SYNTH-01437,SYNTH-01437,0,32,0.002265,0.0,0.00064,547.04,JAX 65%; LAC 6%; CIN 4%
15518,SYNTH-21502,SYNTH-21502,0,32,0.002265,0.0,0.0008,547.02,JAX 68%; LAC 5%; CIN 4%
15519,SYNTH-18493,SYNTH-18493,0,32,0.002265,0.0,0.00064,547.02,JAX 69%; LAC 5%; CIN 4%
15520,SYNTH-12085,SYNTH-12085,0,32,0.002265,0.0,0.00064,547.01,JAX 52%; LAC 7%; CIN 6%
15521,SYNTH-20258,SYNTH-20258,0,32,0.002265,0.0,0.00016,547.01,JAX 50%; LAC 7%; CIN 6%
15522,SYNTH-11921,SYNTH-11921,0,32,0.002265,0.0,0.00112,547.0,JAX 80%; LAC 4%; DET 3%
15523,SYNTH-18898,SYNTH-18898,0,32,0.002265,0.0,0.00048,546.96,JAX 72%; LAC 5%; CIN 4%
15524,SYNTH-00592,SYNTH-00592,0,32,0.002265,0.0,0.00072,546.96,JAX 81%; LAC 4%; CIN 2%
15525,SYNTH-01856,SYNTH-01856,0,32,0.002265,0.0,0.00024,546.91,JAX 57%; LAC 7%; CIN 6%
15526,SYNTH-09635,SYNTH-09635,0,32,0.002265,0.0,0.0004,546.91,JAX 47%; CIN 7%; LAC 7%
15527,SYNTH-19468,SYNTH-19468,0,32,0.002265,0.0,0.00032,546.87,JAX 53%; LAC 7%; CIN 6%
15528,SYNTH-16286,SYNTH-16286,0,32,0.002265,0.0,0.0004,546.76,JAX 50%; LAC 7%; CIN 6%
15529,SYNTH-18066,SYNTH-18066,0,32,0.002265,0.0,0.00048,546.75,JAX 49%; LAC 6%; CIN 6%
15530,SYNTH-15045,SYNTH-15045,0,32,0.002265,0.0,0.00064,546.74,JAX 73%; LAC 5%; CIN 3%
15531,SYNTH-16808,SYNTH-16808,0,32,0.002265,0.0,0.00032,546.52,JAX 53%; LAC 7%; CIN 6%
15532,SYNTH-17057,SYNTH-17057,0,32,0.002265,0.0,0.00088,546.51,JAX 72%; LAC 5%; CIN 3%
15533,SYNTH-17563,SYNTH-17563,0,32,0.002265,0.0,0.0004,546.41,JAX 74%; LAC 5%; CIN 3%
15534,SYNTH-21705,SYNTH-21705,0,32,0.002265,0.0,0.00032,546.37,JAX 48%; CIN 6%; LAC 6%
15535,SYNTH-15912,SYNTH-15912,0,32,0.002265,0.0,0.00048,546.33,JAX 63%; LAC 6%; CIN 5%
15536,SYNTH-12330,SYNTH-12330,0,32,0.002265,0.0,0.00032,546.21,JAX 63%; LAC 5%; CIN 4%
15537,SYNTH-10041,SYNTH-10041,0,32,0.002265,0.0,0.00072,546.18,JAX 67%; LAC 6%; CIN 4%
15538,SYNTH-02434,SYNTH-02434,0,32,0.002265,0.0,0.00032,546.14,JAX 63%; LAC 6%; CIN 5%
15539,SYNTH-21238,SYNTH-21238,0,32,0.002265,0.0,0.00024,546.13,JAX 46%; CIN 7%; LAC 7%
15540,SYNTH-12017,SYNTH-12017,0,32,0.002265,0.0,0.0004,546.08,JAX 57%; LAC 7%; CIN 5%
15541,SYNTH-07614,SYNTH-07614,0,32,0.002265,0.0,0.00056,546.07,JAX 63%; LAC 6%; CIN 5%
15542,SYNTH-16347,SYNTH-16347,0,32,0.002265,0.0,0.0004,546.05,JAX 63%; LAC 7%; DET 5%
15543,SYNTH-01847,SYNTH-01847,0,32,0.002265,0.0,0.0008,546.03,JAX 72%; LAC 5%; CIN 4%
15544,SYNTH-20682,SYNTH-20682,0,32,0.002265,0.0,0.00064,545.96,JAX 63%; LAC 6%; CIN 5%
15545,SYNTH-00244,SYNTH-00244,0,32,0.002265,0.0,0.0004,545.93,JAX 67%; LAC 6%; DET 5%
15546,SYNTH-20966,SYNTH-20966,0,32,0.002265,0.0,0.00048,545.92,JAX 65%; LAC 5%; CIN 4%
15547,SYNTH-02432,SYNTH-02432,0,32,0.002265,0.0,0.00088,545.85,JAX 68%; LAC 6%; CIN 4%
15548,SYNTH-05176,SYNTH-05176,0,32,0.002265,0.0,0.00096,545.84,JAX 73%; LAC 5%; CIN 4%
15549,SYNTH-03672,SYNTH-03672,0,32,0.002265,0.0,0.00032,545.74,JAX 40%; CIN 8%; LAC 7%
15550,SYNTH-16418,SYNTH-16418,0,32,0.002265,0.0,0.00056,545.74,JAX 58%; LAC 7%; DET 5%
15551,SYNTH-14100,SYNTH-14100,0,32,0.002265,0.0,0.00032,545.63,JAX 51%; LAC 7%; CIN 6%
15552,SYNTH-18273,SYNTH-18273,0,32,0.002265,0.0,0.00064,545.56,JAX 59%; LAC 6%; CIN 5%
15553,SYNTH-11075,SYNTH-11075,0,32,0.002265,0.0,0.00024,545.48,JAX 53%; LAC 7%; CIN 6%
15554,SYNTH-14039,SYNTH-14039,0,32,0.002265,0.0,0.0008,545.27,JAX 68%; LAC 6%; CIN 4%
15555,SYNTH-06534,SYNTH-06534,0,32,0.002265,0.0,0.00096,545.24,JAX 80%; LAC 4%; CIN 3%
15556,SYNTH-12068,SYNTH-12068,0,32,0.002265,0.0,0.00072,545.2,JAX 60%; LAC 6%; CIN 5%
15557,SYNTH-12532,SYNTH-12532,0,32,0.002265,0.0,0.0004,545.19,JAX 36%; CIN 8%; HOU 7%
15558,SYNTH-12610,SYNTH-12610,0,32,0.002265,0.0,0.00032,545.18,JAX 52%; LAC 7%; CIN 6%
15559,SYNTH-12837,SYNTH-12837,0,32,0.002265,0.0,0.00064,545.17,JAX 66%; LAC 6%; CIN 4%
15560,SYNTH-20298,SYNTH-20298,0,32,0.002265,0.0,0.00056,545.16,JAX 68%; LAC 5%; CIN 4%
15561,SYNTH-03456,SYNTH-03456,0,32,0.002265,0.0,0.00056,545.1,JAX 55%; LAC 6%; CIN 6%
15562,SYNTH-06205,SYNTH-06205,0,32,0.002265,0.0,0.00056,544.93,JAX 66%; LAC 5%; CIN 4%
15563,SYNTH-17197,SYNTH-17197,0,32,0.002265,0.0,0.00088,544.8,JAX 57%; LAC 6%; HOU 6%
15564,SYNTH-23120,SYNTH-23120,0,32,0.002265,0.0,0.00072,544.78,JAX 66%; LAC 6%; CIN 4%
15565,SYNTH-00300,SYNTH-00300,0,32,0.002265,0.0,0.00056,544.76,JAX 48%; LAC 7%; CIN 6%
15566,SYNTH-19660,SYNTH-19660,0,32,0.002265,0.0,0.0008,544.61,JAX 80%; LAC 4%; DET 3%
15567,SYNTH-10795,SYNTH-10795,0,32,0.002265,0.0,0.00048,544.59,JAX 67%; LAC 6%; CIN 4%
15568,SYNTH-19920,SYNTH-19920,0,32,0.002265,0.0,0.00072,544.57,JAX 76%; LAC 5%; CIN 3%
15569,SYNTH-03615,SYNTH-03615,0,32,0.002265,0.0,0.00072,544.46,JAX 71%; LAC 5%; CIN 4%
15570,SYNTH-14485,SYNTH-14485,0,32,0.002265,0.0,0.00048,544.44,JAX 53%; LAC 7%; CIN 6%
15571,SYNTH-20649,SYNTH-20649,0,32,0.002265,0.0,0.00048,544.31,JAX 67%; LAC 6%; CIN 4%
15572,SYNTH-21729,SYNTH-21729,0,32,0.002265,0.0,0.0004,544.06,JAX 69%; LAC 6%; CIN 4%
15573,SYNTH-15058,SYNTH-15058,0,32,0.002265,0.0,0.0004,544.01,JAX 75%; LAC 5%; CIN 3%
15574,SYNTH-06105,SYNTH-06105,0,32,0.002265,0.0,0.0008,543.88,JAX 70%; LAC 5%; CIN 4%
15575,SYNTH-11656,SYNTH-11656,0,32,0.002265,0.0,0.00048,543.87,JAX 47%; CIN 7%; LAC 7%
15576,SYNTH-18371,SYNTH-18371,0,32,0.002265,0.0,0.00064,543.73,JAX 74%; LAC 5%; CIN 3%
15577,SYNTH-10651,SYNTH-10651,0,32,0.002265,0.0,0.00064,543.64,JAX 67%; LAC 6%; CIN 4%
15578,SYNTH-08454,SYNTH-08454,0,32,0.002265,0.0,0.0008,543.53,JAX 71%; LAC 5%; CIN 4%
15579,SYNTH-02738,SYNTH-02738,0,32,0.002265,0.0,0.00056,543.53,JAX 62%; LAC 6%; CIN 5%
15580,SYNTH-17580,SYNTH-17580,0,32,0.002265,0.0,0.00048,543.34,JAX 70%; LAC 6%; CIN 4%
15581,SYNTH-01966,SYNTH-01966,0,32,0.002265,0.0,0.00072,543.22,JAX 59%; LAC 7%; CIN 6%
15582,SYNTH-19129,SYNTH-19129,0,32,0.002265,0.0,0.0008,543.17,JAX 80%; LAC 4%; CIN 2%
15583,SYNTH-03349,SYNTH-03349,0,32,0.002265,0.0,0.00072,542.84,JAX 56%; LAC 6%; CIN 6%
15584,SYNTH-04709,SYNTH-04709,0,32,0.002265,0.0,0.00072,542.82,JAX 59%; LAC 6%; CIN 5%
15585,SYNTH-17640,SYNTH-17640,0,32,0.002265,0.0,0.00048,542.82,JAX 52%; LAC 7%; CIN 6%
15586,SYNTH-15167,SYNTH-15167,0,32,0.002265,0.0,0.00096,542.81,JAX 85%; LAC 3%; DET 2%
15587,SYNTH-19565,SYNTH-19565,0,32,0.002265,0.0,0.00032,542.77,JAX 45%; HOU 8%; CIN 7%
15588,SYNTH-14937,SYNTH-14937,0,32,0.002265,0.0,0.00048,542.71,JAX 69%; LAC 6%; CIN 4%
15589,SYNTH-03787,SYNTH-03787,0,32,0.002265,0.0,0.00064,542.67,JAX 73%; LAC 5%; CIN 3%
15590,SYNTH-15086,SYNTH-15086,0,32,0.002265,0.0,0.0008,542.66,JAX 72%; LAC 5%; CIN 4%
15591,SYNTH-02169,SYNTH-02169,0,32,0.002265,0.0,0.00072,542.61,JAX 61%; LAC 6%; CIN 5%
15592,SYNTH-03313,SYNTH-03313,0,32,0.002265,0.0,0.00056,542.6,JAX 64%; LAC 6%; CIN 5%
15593,SYNTH-09741,SYNTH-09741,0,32,0.002265,0.0,0.00032,542.6,JAX 46%; LAC 7%; CIN 7%
15594,SYNTH-07343,SYNTH-07343,0,32,0.002265,0.0,0.0008,542.55,JAX 64%; LAC 6%; CIN 5%
15595,SYNTH-09092,SYNTH-09092,0,32,0.002265,0.0,0.00056,542.39,JAX 65%; LAC 6%; CIN 5%
15596,SYNTH-18562,SYNTH-18562,0,32,0.002265,0.0,0.00032,542.39,JAX 63%; LAC 6%; CIN 5%
15597,SYNTH-16289,SYNTH-16289,0,32,0.002265,0.0,0.00064,542.37,JAX 55%; LAC 7%; CIN 6%
15598,SYNTH-02563,SYNTH-02563,0,32,0.002265,0.0,0.00048,542.35,JAX 67%; LAC 6%; CIN 4%
15599,SYNTH-20860,SYNTH-20860,0,32,0.002265,0.0,0.00056,542.33,JAX 66%; LAC 6%; CIN 4%
15600,SYNTH-04660,SYNTH-04660,0,32,0.002265,0.0,0.00048,542.29,JAX 82%; LAC 4%; CIN 2%
15601,SYNTH-21710,SYNTH-21710,0,32,0.002265,0.0,0.00096,542.21,JAX 72%; LAC 5%; CIN 4%
15602,SYNTH-17597,SYNTH-17597,0,32,0.002265,0.0,0.0004,542.2,JAX 66%; LAC 6%; CIN 4%
15603,SYNTH-14265,SYNTH-14265,0,32,0.002265,0.0,0.00064,542.15,JAX 74%; LAC 5%; CIN 3%
15604,SYNTH-12311,SYNTH-12311,0,32,0.002265,0.0,0.00056,542.12,JAX 65%; LAC 6%; CIN 5%
15605,SYNTH-08492,SYNTH-08492,0,32,0.002265,0.0,0.00088,542.06,JAX 68%; LAC 6%; CIN 4%
15606,SYNTH-04263,SYNTH-04263,0,32,0.002265,0.0,0.00072,542.02,JAX 63%; LAC 6%; CIN 5%
