rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-06260,SYNTH-06260,0,32,5e-05,0.0,0.00024,4930.91,CIN 82%; BUF 6%; SEA 3%
15808,SYNTH-01165,SYNTH-01165,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
15809,SYNTH-00895,SYNTH-00895,0,32,5e-05,0.0,0.0,0.0,CIN 50%; BUF 10%; SEA 6%
15810,SYNTH-00894,SYNTH-00894,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
15811,SYNTH-00893,SYNTH-00893,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15812,SYNTH-00892,SYNTH-00892,0,32,5e-05,0.0,0.0,0.0,CIN 65%; BUF 9%; SEA 5%
15813,SYNTH-00891,SYNTH-00891,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15814,SYNTH-00890,SYNTH-00890,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
15815,SYNTH-00888,SYNTH-00888,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15816,SYNTH-00887,SYNTH-00887,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15817,SYNTH-00886,SYNTH-00886,0,32,5e-05,0.0,0.0,0.0,CIN 63%; BUF 11%; SEA 5%
15818,SYNTH-01025,SYNTH-01025,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 3%
15819,SYNTH-00884,SYNTH-00884,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 4%
15820,SYNTH-00883,SYNTH-00883,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
15821,SYNTH-00882,SYNTH-00882,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 6%; SEA 4%
15822,SYNTH-00880,SYNTH-00880,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 8%; SEA 3%
15823,SYNTH-00879,SYNTH-00879,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 3%
15824,SYNTH-00876,SYNTH-00876,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 9%; SEA 4%
15825,SYNTH-00875,SYNTH-00875,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15826,SYNTH-00874,SYNTH-00874,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15827,SYNTH-00872,SYNTH-00872,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 9%; SEA 4%
15828,SYNTH-00870,SYNTH-00870,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15829,SYNTH-00885,SYNTH-00885,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
15830,SYNTH-00921,SYNTH-00921,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
15831,SYNTH-00920,SYNTH-00920,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
15832,SYNTH-00919,SYNTH-00919,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15833,SYNTH-00917,SYNTH-00917,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
15834,SYNTH-00916,SYNTH-00916,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
15835,SYNTH-00915,SYNTH-00915,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
15836,SYNTH-00914,SYNTH-00914,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15837,SYNTH-00913,SYNTH-00913,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15838,SYNTH-00912,SYNTH-00912,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 8%; SEA 5%
15839,SYNTH-00911,SYNTH-00911,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 7%; SEA 4%
15840,SYNTH-00896,SYNTH-00896,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 8%; SEA 4%
15841,SYNTH-00909,SYNTH-00909,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 5%; SEA 3%
15842,SYNTH-00908,SYNTH-00908,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
15843,SYNTH-00906,SYNTH-00906,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
15844,SYNTH-00904,SYNTH-00904,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
15845,SYNTH-00903,SYNTH-00903,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15846,SYNTH-00902,SYNTH-00902,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
15847,SYNTH-00901,SYNTH-00901,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 9%; SEA 4%
15848,SYNTH-00900,SYNTH-00900,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 10%; SEA 4%
15849,SYNTH-00899,SYNTH-00899,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
15850,SYNTH-00898,SYNTH-00898,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
15851,SYNTH-00910,SYNTH-00910,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 9%; SEA 4%
15852,SYNTH-00840,SYNTH-00840,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
15853,SYNTH-00839,SYNTH-00839,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 7%; SEA 4%
15854,SYNTH-00838,SYNTH-00838,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
15855,SYNTH-00836,SYNTH-00836,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15856,SYNTH-00834,SYNTH-00834,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 10%; SEA 4%
15857,SYNTH-00833,SYNTH-00833,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 6%; SEA 4%
15858,SYNTH-00832,SYNTH-00832,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
15859,SYNTH-00831,SYNTH-00831,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 9%; SEA 4%
15860,SYNTH-00830,SYNTH-00830,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 5%; SEA 3%
15861,SYNTH-00826,SYNTH-00826,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15862,SYNTH-00868,SYNTH-00868,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
15863,SYNTH-00822,SYNTH-00822,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15864,SYNTH-00821,SYNTH-00821,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15865,SYNTH-00820,SYNTH-00820,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15866,SYNTH-00819,SYNTH-00819,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
15867,SYNTH-00818,SYNTH-00818,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15868,SYNTH-00817,SYNTH-00817,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
15869,SYNTH-00816,SYNTH-00816,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 2%
15870,SYNTH-00815,SYNTH-00815,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
15871,SYNTH-00814,SYNTH-00814,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15872,SYNTH-00813,SYNTH-00813,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15873,SYNTH-00823,SYNTH-00823,0,32,5e-05,0.0,0.0,0.0,CIN 50%; BUF 11%; SEA 6%
15874,SYNTH-00867,SYNTH-00867,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
15875,SYNTH-00866,SYNTH-00866,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
15876,SYNTH-00863,SYNTH-00863,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
15877,SYNTH-00862,SYNTH-00862,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15878,SYNTH-00861,SYNTH-00861,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
15879,SYNTH-00860,SYNTH-00860,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15880,SYNTH-00859,SYNTH-00859,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 9%; SEA 4%
15881,SYNTH-00858,SYNTH-00858,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
15882,SYNTH-00856,SYNTH-00856,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
15883,SYNTH-00855,SYNTH-00855,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
15884,SYNTH-00841,SYNTH-00841,0,32,5e-05,0.0,0.0,0.0,CIN 56%; BUF 10%; SEA 6%
15885,SYNTH-00853,SYNTH-00853,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15886,SYNTH-00852,SYNTH-00852,0,32,5e-05,0.0,0.0,0.0,CIN 86%; BUF 6%; SEA 2%
15887,SYNTH-00851,SYNTH-00851,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15888,SYNTH-00850,SYNTH-00850,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15889,SYNTH-00848,SYNTH-00848,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15890,SYNTH-00847,SYNTH-00847,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15891,SYNTH-00846,SYNTH-00846,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 8%; SEA 5%
15892,SYNTH-00844,SYNTH-00844,0,32,5e-05,0.0,0.0,0.0,CIN 86%; BUF 6%; SEA 2%
15893,SYNTH-00843,SYNTH-00843,0,32,5e-05,0.0,0.0,0.0,CIN 58%; BUF 10%; SEA 5%
15894,SYNTH-00842,SYNTH-00842,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 7%; SEA 4%
15895,SYNTH-00854,SYNTH-00854,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
15896,SYNTH-00997,SYNTH-00997,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15897,SYNTH-00996,SYNTH-00996,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 2%
15898,SYNTH-00995,SYNTH-00995,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 8%; SEA 4%
15899,SYNTH-00994,SYNTH-00994,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 9%; SEA 4%
15900,SYNTH-00992,SYNTH-00992,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15901,SYNTH-00991,SYNTH-00991,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
15902,SYNTH-00990,SYNTH-00990,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15903,SYNTH-00989,SYNTH-00989,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 8%; SEA 4%
15904,SYNTH-00988,SYNTH-00988,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 9%; SEA 4%
15905,SYNTH-00922,SYNTH-00922,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
15906,SYNTH-00985,SYNTH-00985,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15907,SYNTH-00983,SYNTH-00983,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 6%; SEA 4%
15908,SYNTH-00982,SYNTH-00982,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
15909,SYNTH-00981,SYNTH-00981,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 7%; SEA 4%
15910,SYNTH-00980,SYNTH-00980,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15911,SYNTH-00979,SYNTH-00979,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
15912,SYNTH-00978,SYNTH-00978,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 6%; SEA 4%
15913,SYNTH-00977,SYNTH-00977,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
15914,SYNTH-00974,SYNTH-00974,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
15915,SYNTH-00973,SYNTH-00973,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 4%
15916,SYNTH-00987,SYNTH-00987,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 9%; SEA 4%
15917,SYNTH-01024,SYNTH-01024,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 8%; SEA 4%
15918,SYNTH-01023,SYNTH-01023,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15919,SYNTH-01022,SYNTH-01022,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 8%; SEA 3%
15920,SYNTH-01021,SYNTH-01021,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 9%; SEA 4%
15921,SYNTH-01020,SYNTH-01020,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
15922,SYNTH-01019,SYNTH-01019,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15923,SYNTH-01018,SYNTH-01018,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 9%; SEA 4%
15924,SYNTH-01017,SYNTH-01017,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
15925,SYNTH-01016,SYNTH-01016,0,32,5e-05,0.0,0.0,0.0,CIN 64%; BUF 10%; SEA 5%
15926,SYNTH-01015,SYNTH-01015,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15927,SYNTH-00998,SYNTH-00998,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
15928,SYNTH-01012,SYNTH-01012,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
15929,SYNTH-01011,SYNTH-01011,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 7%; SEA 4%
15930,SYNTH-01009,SYNTH-01009,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 6%; SEA 4%
15931,SYNTH-01008,SYNTH-01008,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
15932,SYNTH-01006,SYNTH-01006,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15933,SYNTH-01004,SYNTH-01004,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15934,SYNTH-01003,SYNTH-01003,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
15935,SYNTH-01002,SYNTH-01002,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 8%; SEA 4%
15936,SYNTH-01001,SYNTH-01001,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
15937,SYNTH-01000,SYNTH-01000,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
15938,SYNTH-01014,SYNTH-01014,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15939,SYNTH-00947,SYNTH-00947,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
15940,SYNTH-00946,SYNTH-00946,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
15941,SYNTH-00945,SYNTH-00945,0,32,5e-05,0.0,0.0,0.0,CIN 59%; BUF 9%; SEA 6%
15942,SYNTH-00944,SYNTH-00944,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
15943,SYNTH-00943,SYNTH-00943,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 9%; SEA 3%
15944,SYNTH-00942,SYNTH-00942,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
15945,SYNTH-00941,SYNTH-00941,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
15946,SYNTH-00940,SYNTH-00940,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
15947,SYNTH-00938,SYNTH-00938,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 5%; SEA 3%
15948,SYNTH-00937,SYNTH-00937,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15949,SYNTH-00972,SYNTH-00972,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15950,SYNTH-00934,SYNTH-00934,0,32,5e-05,0.0,0.0,0.0,CIN 60%; BUF 11%; SEA 5%
15951,SYNTH-00933,SYNTH-00933,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 7%; SEA 2%
15952,SYNTH-00932,SYNTH-00932,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 7%; SEA 4%
15953,SYNTH-00930,SYNTH-00930,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
15954,SYNTH-00929,SYNTH-00929,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
15955,SYNTH-00928,SYNTH-00928,0,32,5e-05,0.0,0.0,0.0,CIN 70%; BUF 8%; SEA 4%
15956,SYNTH-00926,SYNTH-00926,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
15957,SYNTH-00925,SYNTH-00925,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 8%; SEA 4%
15958,SYNTH-00924,SYNTH-00924,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 8%; SEA 4%
15959,SYNTH-00923,SYNTH-00923,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 6%; SEA 4%
15960,SYNTH-00936,SYNTH-00936,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
15961,SYNTH-00971,SYNTH-00971,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 9%; SEA 4%
15962,SYNTH-00970,SYNTH-00970,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15963,SYNTH-00969,SYNTH-00969,0,32,5e-05,0.0,0.0,0.0,CIN 65%; BUF 10%; SEA 5%
15964,SYNTH-00968,SYNTH-00968,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 7%; SEA 5%
15965,SYNTH-00967,SYNTH-00967,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 4%
15966,SYNTH-00966,SYNTH-00966,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
15967,SYNTH-00965,SYNTH-00965,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
15968,SYNTH-00964,SYNTH-00964,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
15969,SYNTH-00963,SYNTH-00963,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15970,SYNTH-00962,SYNTH-00962,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15971,SYNTH-00948,SYNTH-00948,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15972,SYNTH-00960,SYNTH-00960,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 3%
15973,SYNTH-00959,SYNTH-00959,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
15974,SYNTH-00956,SYNTH-00956,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
15975,SYNTH-00955,SYNTH-00955,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
15976,SYNTH-00954,SYNTH-00954,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
15977,SYNTH-00953,SYNTH-00953,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
15978,SYNTH-00952,SYNTH-00952,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 9%; SEA 4%
15979,SYNTH-00951,SYNTH-00951,0,32,5e-05,0.0,0.0,0.0,CIN 60%; BUF 10%; SEA 5%
15980,SYNTH-00950,SYNTH-00950,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
15981,SYNTH-00949,SYNTH-00949,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 9%; SEA 4%
15982,SYNTH-00961,SYNTH-00961,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 8%; SEA 3%
15983,SYNTH-01493,SYNTH-01493,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 7%; SEA 2%
15984,SYNTH-01492,SYNTH-01492,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
15985,SYNTH-01491,SYNTH-01491,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 9%; SEA 4%
15986,SYNTH-01490,SYNTH-01490,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
15987,SYNTH-01489,SYNTH-01489,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
15988,SYNTH-01488,SYNTH-01488,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
15989,SYNTH-01487,SYNTH-01487,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
15990,SYNTH-01486,SYNTH-01486,0,32,5e-05,0.0,0.0,0.0,CIN 64%; BUF 9%; SEA 5%
15991,SYNTH-01485,SYNTH-01485,0,32,5e-05,0.0,0.0,0.0,CIN 49%; BUF 9%; SEA 7%
15992,SYNTH-01230,SYNTH-01230,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
15993,SYNTH-01483,SYNTH-01483,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
15994,SYNTH-01481,SYNTH-01481,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 6%; SEA 3%
15995,SYNTH-01480,SYNTH-01480,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 3%
15996,SYNTH-01479,SYNTH-01479,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
15997,SYNTH-01478,SYNTH-01478,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 6%; SEA 4%
15998,SYNTH-01477,SYNTH-01477,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 9%; SEA 4%
15999,SYNTH-01476,SYNTH-01476,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 3%
16000,SYNTH-01475,SYNTH-01475,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
16001,SYNTH-01474,SYNTH-01474,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 8%; SEA 3%
16002,SYNTH-01473,SYNTH-01473,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
16003,SYNTH-01484,SYNTH-01484,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
16004,SYNTH-01518,SYNTH-01518,0,32,5e-05,0.0,0.0,0.0,CIN 65%; BUF 8%; SEA 5%
16005,SYNTH-01517,SYNTH-01517,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 9%; SEA 4%
16006,SYNTH-01516,SYNTH-01516,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 7%; SEA 4%
16007,SYNTH-01514,SYNTH-01514,0,32,5e-05,0.0,0.0,0.0,CIN 66%; BUF 8%; SEA 5%
16008,SYNTH-01513,SYNTH-01513,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
16009,SYNTH-01512,SYNTH-01512,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
16010,SYNTH-01511,SYNTH-01511,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 8%; SEA 3%
16011,SYNTH-01509,SYNTH-01509,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 6%; SEA 3%
16012,SYNTH-01508,SYNTH-01508,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
16013,SYNTH-01507,SYNTH-01507,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
16014,SYNTH-01494,SYNTH-01494,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
16015,SYNTH-01505,SYNTH-01505,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
16016,SYNTH-01504,SYNTH-01504,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
16017,SYNTH-01503,SYNTH-01503,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
16018,SYNTH-01502,SYNTH-01502,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 7%; SEA 4%
16019,SYNTH-01501,SYNTH-01501,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 8%; SEA 5%
16020,SYNTH-01500,SYNTH-01500,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
16021,SYNTH-01499,SYNTH-01499,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 10%; SEA 4%
16022,SYNTH-01498,SYNTH-01498,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
16023,SYNTH-01497,SYNTH-01497,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 8%; SEA 4%
16024,SYNTH-01496,SYNTH-01496,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
16025,SYNTH-01506,SYNTH-01506,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
16026,SYNTH-01445,SYNTH-01445,0,32,5e-05,0.0,0.0,0.0,CIN 61%; BUF 9%; SEA 5%
16027,SYNTH-01444,SYNTH-01444,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
